SiteKey,Year,MonthNum,CampusKey,kWp,Number of panels,Panel,Inverter,lat,Lon,monthly_generation_kwh,nonnull_generation_intervals,air_temperature_mean_c,apparent_temperature_mean_c,dew_point_mean_c,relative_humidity_mean_pct,wind_speed_mean,generation_kwh_per_kwp,month_sin,month_cos
33,2021,7,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,4438.1015625,1072,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,50.55937072795626,-0.4999999999999997,-0.8660254037844388
34,2021,7,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,1023.509765625,985,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,47.84991891654979,-0.4999999999999997,-0.8660254037844388
35,2021,7,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,1367.12890625,1015,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,46.422034168081495,-0.4999999999999997,-0.8660254037844388
36,2021,7,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,2160.79296875,1047,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,43.36329457656031,-0.4999999999999997,-0.8660254037844388
37,2021,7,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,2259.9609375,1053,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,44.18300953079179,-0.4999999999999997,-0.8660254037844388
38,2021,7,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,2464.671875,1063,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,43.42268983439042,-0.4999999999999997,-0.8660254037844388
39,2021,7,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,1569.8125,1014,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,32.88254084625052,-0.4999999999999997,-0.8660254037844388
40,2021,7,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,3437.71875,1064,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,40.53435620799434,-0.4999999999999997,-0.8660254037844388
14,2021,8,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,4863.0625,1166,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,73.68276515151516,-0.8660254037844384,-0.5000000000000004
15,2021,8,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,6382.734375,1174,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,67.72850567699491,-0.8660254037844384,-0.5000000000000004
16,2021,8,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1090.279296875,1019,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,36.34264322916667,-0.8660254037844384,-0.5000000000000004
17,2021,8,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3264.890625,1139,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,72.13633727353071,-0.8660254037844384,-0.5000000000000004
18,2021,8,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,12821.296875,1186,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,76.330873816753,-0.8660254037844384,-0.5000000000000004
19,2021,8,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,14784.34375,1188,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,430.77924679487177,-0.8660254037844384,-0.5000000000000004
20,2021,8,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5916.7734375,1163,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,76.62229263791764,-0.8660254037844384,-0.5000000000000004
21,2021,8,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,2629.859375,1128,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,66.96866246498598,-0.8660254037844384,-0.5000000000000004
22,2021,8,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,4689.6484375,1155,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,64.89066607859417,-0.8660254037844384,-0.5000000000000004
23,2021,8,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,4031.4375,1158,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,68.4454584040747,-0.8660254037844384,-0.5000000000000004
24,2021,8,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,6841.4453125,1176,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,169.9315775583706,-0.8660254037844384,-0.5000000000000004
25,2021,8,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,29526.5,1202,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,76.86790586275123,-0.8660254037844384,-0.5000000000000004
26,2021,8,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,2651.03515625,1136,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,68.07999887647664,-0.8660254037844384,-0.5000000000000004
27,2021,8,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,34894.5,1237,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,64.64338643942202,-0.8660254037844384,-0.5000000000000004
30,2021,8,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,2970.65234375,1138,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,70.461393352704,-0.8660254037844384,-0.5000000000000004
31,2021,8,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5789.875,1164,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,75.95270890725436,-0.8660254037844384,-0.5000000000000004
32,2021,8,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,2310.16015625,1131,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,64.81930853675645,-0.8660254037844384,-0.5000000000000004
33,2021,8,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,6449.1328125,1166,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,73.46927332535886,-0.8660254037844384,-0.5000000000000004
34,2021,8,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,1545.94921875,1088,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,72.27439077840113,-0.8660254037844384,-0.5000000000000004
35,2021,8,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,2100.8828125,1117,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,71.33727716468591,-0.8660254037844384,-0.5000000000000004
36,2021,8,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3382.11328125,1144,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,67.87303394039735,-0.8660254037844384,-0.5000000000000004
37,2021,8,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,3382.91015625,1157,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,66.13705095307918,-0.8660254037844384,-0.5000000000000004
38,2021,8,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,3939.1015625,1158,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,69.39925233439043,-0.8660254037844384,-0.5000000000000004
39,2021,8,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,2390.9921875,1116,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,50.083623533724335,-0.8660254037844384,-0.5000000000000004
40,2021,8,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,5076.6328125,1153,11.318344594594596,8.595608108108108,6.850067567567568,76.79527027027027,,59.85889414573753,-0.8660254037844384,-0.5000000000000004
14,2021,9,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,7130.0,1327,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,108.03030303030303,-1.0,-1.8369701987210297e-16
15,2021,9,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9572.84375,1333,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,101.57941160865875,-1.0,-1.8369701987210297e-16
16,2021,9,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1718.494140625,1192,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,57.283138020833334,-1.0,-1.8369701987210297e-16
17,2021,9,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4698.09765625,1305,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,103.80242280711445,-1.0,-1.8369701987210297e-16
18,2021,9,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,18652.78125,1347,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,111.04828987319164,-1.0,-1.8369701987210297e-16
19,2021,9,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,21611.28125,1343,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,629.6993371212121,-1.0,-1.8369701987210297e-16
20,2021,9,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,8477.265625,1328,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,109.78069962444962,-1.0,-1.8369701987210297e-16
21,2021,9,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,3957.4453125,1290,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,100.77528170359052,-1.0,-1.8369701987210297e-16
22,2021,9,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,7308.234375,1324,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,101.12404005811541,-1.0,-1.8369701987210297e-16
23,2021,9,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6021.2890625,1335,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,102.22901634125637,-1.0,-1.8369701987210297e-16
24,2021,9,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9511.875,1328,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,236.26117734724292,-1.0,-1.8369701987210297e-16
25,2021,9,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,40665.625,1363,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,105.86698167239405,-1.0,-1.8369701987210297e-16
26,2021,9,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3929.12890625,1302,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,100.9021290767848,-1.0,-1.8369701987210297e-16
27,2021,9,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,50397.3125,1386,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,93.3629353464246,-1.0,-1.8369701987210297e-16
30,2021,9,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4067.671875,1286,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,96.4817807163188,-1.0,-1.8369701987210297e-16
31,2021,9,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,8147.0234375,1324,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,106.87424160435523,-1.0,-1.8369701987210297e-16
32,2021,9,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,3366.63671875,1306,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,94.46230972923681,-1.0,-1.8369701987210297e-16
33,2021,9,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9223.1328125,1328,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,105.07100492709046,-1.0,-1.8369701987210297e-16
34,2021,9,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,2229.765625,1266,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,104.24336722767649,-1.0,-1.8369701987210297e-16
35,2021,9,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,2995.6328125,1270,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,101.71928056027166,-1.0,-1.8369701987210297e-16
36,2021,9,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5052.53125,1308,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,101.3953692554686,-1.0,-1.8369701987210297e-16
37,2021,9,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,4962.2421875,1319,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,97.0135325024438,-1.0,-1.8369701987210297e-16
38,2021,9,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,5797.1875,1321,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,102.13508632840029,-1.0,-1.8369701987210297e-16
39,2021,9,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3449.57421875,1283,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,72.25752448156682,-1.0,-1.8369701987210297e-16
40,2021,9,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,7645.5859375,1323,12.740137457044675,10.07443298969072,7.401202749140894,73.71351660939519,,90.1495806803443,-1.0,-1.8369701987210297e-16
14,2021,10,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,8258.6796875,1479,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,125.13151041666667,-0.8660254037844386,0.5000000000000001
15,2021,10,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,11720.96875,1490,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,124.37360727928693,-0.8660254037844386,0.5000000000000001
16,2021,10,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1901.537109375,1311,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,63.3845703125,-0.8660254037844386,0.5000000000000001
17,2021,10,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5437.96875,1442,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,120.14955258506409,-0.8660254037844386,0.5000000000000001
18,2021,10,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,21096.78125,1482,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,125.5985071739001,-0.8660254037844386,0.5000000000000001
19,2021,10,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,25043.6875,1484,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,729.7111742424242,-0.8660254037844386,0.5000000000000001
20,2021,10,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9620.7265625,1470,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,124.58853357290857,-0.8660254037844386,0.5000000000000001
21,2021,10,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4730.87890625,1443,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,120.47056038324419,-0.8660254037844386,0.5000000000000001
22,2021,10,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8919.453125,1482,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,123.41847412480975,-0.8660254037844386,0.5000000000000001
23,2021,10,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6926.859375,1461,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,117.60372453310697,-0.8660254037844386,0.5000000000000001
24,2021,10,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10436.140625,1461,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,259.2185947590661,-0.8660254037844386,0.5000000000000001
25,2021,10,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,47843.25,1507,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,124.55287410184317,-0.8660254037844386,0.5000000000000001
26,2021,10,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4867.3046875,1472,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,124.99498427067283,-0.8660254037844386,0.5000000000000001
27,2021,10,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,62180.0625,1564,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,115.19092719525752,-0.8660254037844386,0.5000000000000001
30,2021,10,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4616.68359375,1413,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,109.5038803071632,-0.8660254037844386,0.5000000000000001
31,2021,10,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9297.7109375,1464,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,121.96918454020727,-0.8660254037844386,0.5000000000000001
32,2021,10,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,3899.67578125,1429,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,109.41851238075196,-0.8660254037844386,0.5000000000000001
33,2021,10,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10558.171875,1470,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,120.27992566643883,-0.8660254037844386,0.5000000000000001
34,2021,10,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,2610.44921875,1433,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,122.04063668770453,-0.8660254037844386,0.5000000000000001
35,2021,10,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,3509.46484375,1415,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,119.16688773344653,-0.8660254037844386,0.5000000000000001
36,2021,10,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5976.7109375,1458,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,119.94202162351998,-0.8660254037844386,0.5000000000000001
37,2021,10,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,5937.21875,1470,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,116.07465786901271,-0.8660254037844386,0.5000000000000001
38,2021,10,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6800.2421875,1472,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,119.80694481148697,-0.8660254037844386,0.5000000000000001
39,2021,10,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3945.1015625,1416,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,82.63723423753666,-0.8660254037844386,0.5000000000000001
40,2021,10,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9375.59375,1479,13.568450797872341,11.34065824468085,8.781781914893617,76.01063829787235,,110.54821070628464,-0.8660254037844386,0.5000000000000001
14,2021,11,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,7541.359375,1415,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,114.26302083333333,-0.5000000000000004,0.8660254037844384
15,2021,11,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10517.53125,1404,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,111.6036847410866,-0.5000000000000004,0.8660254037844384
16,2021,11,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1740.033203125,1264,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,58.00110677083333,-0.5000000000000004,0.8660254037844384
17,2021,11,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4952.1796875,1377,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,109.416254695095,-0.5000000000000004,0.8660254037844384
18,2021,11,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,19330.46875,1426,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,115.08286449961302,-0.5000000000000004,0.8660254037844384
19,2021,11,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,22965.3125,1418,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,669.1524621212121,-0.5000000000000004,0.8660254037844384
20,2021,11,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,8779.015625,1414,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,113.68836603211604,-0.5000000000000004,0.8660254037844384
21,2021,11,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4269.1484375,1380,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,108.71271804176214,-0.5000000000000004,0.8660254037844384
22,2021,11,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8003.1953125,1406,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,110.74021464646465,-0.5000000000000004,0.8660254037844384
23,2021,11,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6487.0625,1396,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,110.13688455008489,-0.5000000000000004,0.8660254037844384
24,2021,11,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9763.015625,1435,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,242.4991461748634,-0.5000000000000004,0.8660254037844384
25,2021,11,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,46248.5,1509,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,120.40117671560971,-0.5000000000000004,0.8660254037844384
26,2021,11,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4391.34765625,1390,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,112.77215347329225,-0.5000000000000004,0.8660254037844384
27,2021,11,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,54447.0,1540,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,100.86513523527233,-0.5000000000000004,0.8660254037844384
30,2021,11,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4245.59375,1368,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,100.70193904174573,-0.5000000000000004,0.8660254037844384
31,2021,11,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,8258.7890625,1409,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,108.34040486029122,-0.5000000000000004,0.8660254037844384
32,2021,11,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,3648.90234375,1370,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,102.38222064393939,-0.5000000000000004,0.8660254037844384
33,2021,11,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9409.1875,1405,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,107.1905616313511,-0.5000000000000004,0.8660254037844384
34,2021,11,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,2376.7109375,1374,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,111.11318080878915,-0.5000000000000004,0.8660254037844384
35,2021,11,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,3427.515625,1416,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,116.38423174872666,-0.5000000000000004,0.8660254037844384
36,2021,11,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5382.3046875,1390,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,108.01333910295003,-0.5000000000000004,0.8660254037844384
37,2021,11,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,5529.515625,1406,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,108.10392228739003,-0.5000000000000004,0.8660254037844384
38,2021,11,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6531.890625,1465,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,115.07911601479915,-0.5000000000000004,0.8660254037844384
39,2021,11,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3740.01171875,1402,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,78.34125929514035,-0.5000000000000004,0.8660254037844384
40,2021,11,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8827.71875,1460,15.383770718232045,13.701381215469612,10.299171270718233,75.19854972375691,,104.08818240773493,-0.5000000000000004,0.8660254037844384
14,2021,12,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,9409.109375,1580,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,142.56226325757575,-2.4492935982947064e-16,1.0
15,2021,12,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,13084.453125,1569,18.13805220883534,16.473025435073627,10.794042838018742,66.97657295850067,,138.84182008701188,-2.4492935982947064e-16,1.0
